olive_plan_id,olive_plan_name,platform,olive_placement_id,olive_placement_type,date,opid,In_View_Impressions,Valid_and_Viewable_Impressions,In_View_Measurable_Impressions_viewability,Audible_And_Visible_On_Complete,In_View_Measurable_Impressions_AVOC,Valid_and_AVOC_Impressions
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035085,Standard Banner (BAN),2022-03-26,3035085,340206,340206,682337,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035086,In-stream video,2022-03-26,3035086,920,,6996,62,6996,62
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035096,In-stream video,2022-03-26,3035096,5567,,47590,819,47590,819
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035093,Standard Banner (BAN),2022-03-26,3035093,548,548,2901,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034309,Standard Banner (BAN),2022-03-26,3034309,,1152823,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035094,Standard Banner (BAN),2022-03-26,3035094,5524,5524,26315,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035099,In-stream video,2022-03-26,3035099,153353,,927338,9412,927338,9412
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035088,In-stream video,2022-03-26,3035088,2646,,20439,172,20439,172
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034289,Standard Banner (BAN),2022-03-27,3034289,,1544426,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035087,In-stream video,2022-03-27,3035087,1425,,10911,118,10911,118
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035089,In-stream video,2022-03-27,3035089,198823,,1340765,3315,1340765,3315
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035084,Standard Banner (BAN),2022-03-27,3035084,499887,499887,921240,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035100,In-stream video,2022-03-27,3035100,75253,,703951,5536,703951,5536
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035098,In-stream video,2022-03-27,3035098,176070,,1593931,11721,1593931,11721
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035091,In-stream video,2022-03-27,3035091,190699,,1143627,4519,1143627,4519
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035095,In-stream video,2022-03-27,3035095,5338,,40657,933,40657,933
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035090,In-stream video,2022-03-27,3035090,9106,,68441,317,68441,317
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035097,In-stream video,2022-03-27,3035097,5305,,46797,911,46797,911
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035083,Standard Banner (BAN),2022-03-27,3035083,733838,733838,1292631,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035092,Standard Banner (BAN),2022-03-27,3035092,6269,6269,23647,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035085,Standard Banner (BAN),2022-03-27,3035085,619217,619217,1229417,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035086,In-stream video,2022-03-27,3035086,1170,,9996,83,9996,83
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035096,In-stream video,2022-03-27,3035096,5412,,50230,746,50230,746
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035093,Standard Banner (BAN),2022-03-27,3035093,1662,1662,8298,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034309,Standard Banner (BAN),2022-03-27,3034309,,1461418,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035094,Standard Banner (BAN),2022-03-27,3035094,3974,3974,17271,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035099,In-stream video,2022-03-27,3035099,195876,,1319346,10776,1319346,10776
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035088,In-stream video,2022-03-27,3035088,2421,,19818,183,19818,183
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034289,Standard Banner (BAN),2022-03-28,3034289,,3009849,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035087,In-stream video,2022-03-28,3035087,1265,,9692,122,9692,122
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035089,In-stream video,2022-03-28,3035089,215387,,1445191,3648,1445191,3648
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035084,Standard Banner (BAN),2022-03-28,3035084,489842,489842,928677,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035100,In-stream video,2022-03-28,3035100,116233,,1123984,8975,1123984,8975
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035098,In-stream video,2022-03-28,3035098,219211,,2107114,16224,2107114,16224
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035091,In-stream video,2022-03-28,3035091,243190,,1500765,5293,1500765,5293
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035095,In-stream video,2022-03-28,3035095,5116,,35612,841,35612,841
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035090,In-stream video,2022-03-28,3035090,12801,,96116,460,96116,460
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035097,In-stream video,2022-03-28,3035097,4730,,39019,842,39019,842
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035083,Standard Banner (BAN),2022-03-28,3035083,783282,783282,1420182,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035092,Standard Banner (BAN),2022-03-28,3035092,15210,15210,53681,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035085,Standard Banner (BAN),2022-03-28,3035085,659070,659070,1277980,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035086,In-stream video,2022-03-28,3035086,1182,,9575,116,9575,116
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035096,In-stream video,2022-03-28,3035096,4380,,29973,657,29973,657
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035093,Standard Banner (BAN),2022-03-28,3035093,4202,4202,17112,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034309,Standard Banner (BAN),2022-03-28,3034309,,2635198,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035094,Standard Banner (BAN),2022-03-28,3035094,10639,10639,37162,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035099,In-stream video,2022-03-28,3035099,112323,,790689,7736,790689,7736
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035088,In-stream video,2022-03-28,3035088,1444,,11991,166,11991,166
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034289,Standard Banner (BAN),2022-03-29,3034289,,2578478,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035087,In-stream video,2022-03-29,3035087,1553,,12522,157,12522,157
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035089,In-stream video,2022-03-29,3035089,188135,,1294495,3188,1294495,3188
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035084,Standard Banner (BAN),2022-03-29,3035084,544644,544644,1008030,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035100,In-stream video,2022-03-29,3035100,131353,,1225392,9912,1225392,9912
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035098,In-stream video,2022-03-29,3035098,204093,,1751301,15114,1751301,15114
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035091,In-stream video,2022-03-29,3035091,208975,,1313113,4602,1313113,4602
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035095,In-stream video,2022-03-29,3035095,5331,,33923,943,33923,943
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035090,In-stream video,2022-03-29,3035090,16522,,124603,529,124603,529
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035097,In-stream video,2022-03-29,3035097,4778,,34961,886,34961,886
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035083,Standard Banner (BAN),2022-03-29,3035083,669646,669646,1181122,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035092,Standard Banner (BAN),2022-03-29,3035092,15144,15144,45083,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035085,Standard Banner (BAN),2022-03-29,3035085,553765,553765,1071390,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035086,In-stream video,2022-03-29,3035086,1301,,10853,113,10853,113
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035096,In-stream video,2022-03-29,3035096,4536,,26955,733,26955,733
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035093,Standard Banner (BAN),2022-03-29,3035093,4886,4886,14984,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034309,Standard Banner (BAN),2022-03-29,3034309,,2563854,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035094,Standard Banner (BAN),2022-03-29,3035094,13931,13931,45061,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035099,In-stream video,2022-03-29,3035099,118574,,828688,7729,828688,7729
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035088,In-stream video,2022-03-29,3035088,1481,,13060,120,13060,120
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034289,Standard Banner (BAN),2022-03-30,3034289,,1910637,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035087,In-stream video,2022-03-30,3035087,2640,,22016,260,22016,260
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035089,In-stream video,2022-03-30,3035089,149269,,1065460,2514,1065460,2514
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035084,Standard Banner (BAN),2022-03-30,3035084,503298,503298,926822,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035100,In-stream video,2022-03-30,3035100,155858,,1434382,11097,1434382,11097
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035098,In-stream video,2022-03-30,3035098,239227,,1849588,16884,1849588,16884
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035091,In-stream video,2022-03-30,3035091,243014,,1531586,4821,1531586,4821
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035095,In-stream video,2022-03-30,3035095,5244,,33167,956,33167,956
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035090,In-stream video,2022-03-30,3035090,31680,,244055,868,244055,868
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035097,In-stream video,2022-03-30,3035097,4987,,37433,879,37433,879
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035083,Standard Banner (BAN),2022-03-30,3035083,723487,723487,1328214,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035092,Standard Banner (BAN),2022-03-30,3035092,8429,8429,27513,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035085,Standard Banner (BAN),2022-03-30,3035085,628454,628454,1131056,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035086,In-stream video,2022-03-30,3035086,2927,,25406,244,25406,244
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035096,In-stream video,2022-03-30,3035096,4562,,27191,711,27191,711
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035093,Standard Banner (BAN),2022-03-30,3035093,7080,7080,21661,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034309,Standard Banner (BAN),2022-03-30,3034309,,1027567,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035094,Standard Banner (BAN),2022-03-30,3035094,25603,25603,77909,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035099,In-stream video,2022-03-30,3035099,63798,,546652,5092,546652,5092
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035088,In-stream video,2022-03-30,3035088,2601,,21705,226,21705,226
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Twitter - Official,3034289,Standard Banner (BAN),2022-03-31,3034289,,3377540,,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035087,In-stream video,2022-03-31,3035087,1271,,8861,38,8861,38
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035089,In-stream video,2022-03-31,3035089,889,,5438,14,5438,14
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035084,Standard Banner (BAN),2022-03-31,3035084,359088,359088,624931,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035100,In-stream video,2022-03-31,3035100,144021,,1364092,10384,1364092,10384
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035098,In-stream video,2022-03-31,3035098,147017,,1311231,10677,1311231,10677
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035091,In-stream video,2022-03-31,3035091,1155,,7081,14,7081,14
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035095,In-stream video,2022-03-31,3035095,953,,12702,147,12702,147
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035090,In-stream video,2022-03-31,3035090,1013,,5734,11,5734,11
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035097,In-stream video,2022-03-31,3035097,804,,13803,135,13803,135
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035083,Standard Banner (BAN),2022-03-31,3035083,400066,400066,677970,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035092,Standard Banner (BAN),2022-03-31,3035092,7607,7607,28732,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035085,Standard Banner (BAN),2022-03-31,3035085,778673,778673,1376633,,,
16589,Safer with Google US Q1 2022 United States - Safer With Google Q1 Wave 1,Facebook/Instagram,3035086,In-stream video,2022-03-31,3035086,829,,5701,32,5701,32
